,CarName,city,car_price,body_type,transmission,seller_type,owner_type,color,Year,Brand,Fuel_used,km_driven,Locality
7167,2009 Honda City 1.5 S Elegance,mumbai,2.3,sedan,manual,individual,second-owner,silver,2009,Honda,Petrol,40000.0,
7168,2012 Volkswagen Vento Diesel Highline,mumbai,3.0,sedan,manual,individual,second-owner,silver,2012,Volkswagen,Diesel,93000.0,
7169,2010 Tata Manza Aura (ABS) Quadrajet BS IV,mumbai,2.2,sedan,manual,individual,second-owner,silver,2010,Tata,Diesel,100000.0,
7170,2015 Honda City i VTEC V,mumbai,6.25,sedan,manual,individual,second-owner,silver,2015,Honda,Petrol,35000.0,
7171,2015 Hyundai Elantra SX,mumbai,12.0,sedan,manual,individual,second-owner,silver,2015,Hyundai,Petrol,35000.0,
7172,2006 Toyota Corolla H1,mumbai,1.6,sedan,manual,individual,second-owner,silver,2006,Toyota,Petrol,90000.0,
7173,2013 Renault Scala RxL,mumbai,3.45,sedan,manual,individual,second-owner,silver,2013,Renault,Petrol,35000.0,
7174,2011 Honda Civic 1.8 V MT,mumbai,2.5,sedan,manual,dealer,third-owner-or-more,silver,2011,Honda,Petrol,77159.0,Andheri West
7175,2007 Honda City GXi,mumbai,1.5,sedan,manual,individual,third-owner-or-more,silver,2007,Honda,Petrol,120000.0,
7176,2018 Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,mumbai,7.5,sedan,manual,dealer,unregistered,red,2018,Ford,Petrol,6485.0,Kasarvadavali
7177,2019 Ford Figo Aspire Trend Plus,mumbai,7.5,sedan,manual,dealer,unregistered,red,2019,Ford,Petrol,1953.0,Kasarvadavali
7178,2017 Ford Figo Aspire Titanium Diesel BSIV,mumbai,7.5,sedan,manual,dealer,unregistered,red,2017,Ford,Diesel,7525.0,Kasarvadavali
7179,2014 Hyundai Xcent 1.2 VTVT SX,mumbai,4.21,sedan,manual,dealer,first-owner,red,2014,Hyundai,Petrol,64246.0,Jogeshwari West
7180,2007 Honda Civic 1.8 S MT,mumbai,2.1,sedan,manual,dealer,first-owner,red,2007,Honda,Petrol,45102.0,Jogeshwari West
7181,2016 Honda City i VTEC SV,mumbai,6.25,sedan,manual,dealer,first-owner,red,2016,Honda,Petrol,56199.0,Thane West
7182,2015 Honda City i VTEC VX,mumbai,6.75,sedan,manual,dealer,first-owner,red,2015,Honda,Petrol,53000.0,Andheri East
7183,2018 Maruti Swift Dzire ZXI Plus BS IV,mumbai,7.75,sedan,manual,dealer,first-owner,red,2018,Maruti,Petrol,8178.0,Borivali West
7184,2014 Honda City 1.5 V MT,mumbai,5.75,sedan,manual,dealer,first-owner,red,2014,Honda,Petrol,51500.0,Mulund West
7185,2015 Maruti Swift Dzire VDI,mumbai,5.5,sedan,manual,dealer,first-owner,red,2015,Maruti,Diesel,69700.0,Andheri East
7186,2016 Honda City i VTEC SV,mumbai,6.45,sedan,manual,dealer,first-owner,red,2016,Honda,Petrol,49000.0,Andheri East
7187,2014 Honda City i VTEC SV,mumbai,5.25,sedan,manual,dealer,first-owner,red,2014,Honda,Petrol,95000.0,Parel
7188,2015 Hyundai Xcent 1.2 Kappa S Option,mumbai,4.75,sedan,manual,dealer,first-owner,red,2015,Hyundai,Petrol,5500.0,Andheri West
7189,2015 Honda Amaze S Diesel,mumbai,4.58,sedan,manual,dealer,first-owner,red,2015,Honda,Diesel,103000.0,Chakala Midc
7190,2010 Toyota Corolla Altis Diesel D4DG,mumbai,3.99,sedan,manual,dealer,first-owner,red,2010,Toyota,Diesel,92000.0,Navi Mumbai
7191,2013 Honda Amaze S Diesel,mumbai,4.25,sedan,manual,dealer,first-owner,red,2013,Honda,Diesel,89759.0,Navi Mumbai
7192,2014 Maruti Swift Dzire VXI,mumbai,4.5,sedan,manual,dealer,first-owner,red,2014,Maruti,Petrol,71000.0,Thane West
7193,2014 Honda City 1.5 V MT,mumbai,5.6,sedan,manual,dealer,first-owner,red,2014,Honda,Petrol,51500.0,Mulund West
7194,2014 Honda City i DTEC SV,mumbai,5.8,sedan,manual,dealer,first-owner,red,2014,Honda,Diesel,63000.0,Borivali
7195,2011 Nissan Sunny XV,mumbai,2.95,sedan,manual,dealer,first-owner,red,2011,Nissan,Petrol,36054.0,Chembur East
7196,2014 Honda Amaze VX i-VTEC,mumbai,4.4,sedan,manual,dealer,first-owner,red,2014,Honda,Petrol,55650.0,Malad West
7197,2015 Hyundai Xcent 1.2 Kappa S,mumbai,4.45,sedan,manual,dealer,first-owner,red,2015,Hyundai,Petrol,24000.0,Bandra West
7198,2015 Toyota Etios 1.5 G,mumbai,4.76,sedan,manual,dealer,first-owner,red,2015,Toyota,Petrol,39023.0,Chembur East
7199,2016 Honda City i VTEC SV,mumbai,6.5,sedan,manual,individual,first-owner,red,2016,Honda,Petrol,50000.0,
7200,2013 Nissan Sunny Diesel XL,mumbai,2.3,sedan,manual,individual,first-owner,red,2013,Nissan,Diesel,124000.0,
7201,2015 Honda City i VTEC V,mumbai,7.9,sedan,manual,individual,first-owner,red,2015,Honda,Petrol,10000.0,
7202,2008 Maruti Swift Dzire VXi,mumbai,2.1,sedan,manual,dealer,second-owner,red,2008,Maruti,Petrol,64241.0,Andheri East
7203,2009 Chevrolet Aveo 1.4 LS,mumbai,1.61,sedan,manual,dealer,second-owner,red,2009,Chevrolet,Petrol,92168.0,Andheri East
7204,2009 Honda City 1.5 S MT,mumbai,2.65,sedan,manual,dealer,second-owner,red,2009,Honda,Petrol,82000.0,Mira Road East
7205,2008 Maruti SX4 ZXI MT BSIV,mumbai,2.0,sedan,manual,dealer,second-owner,red,2008,Maruti,Petrol,87000.0,Kandivali West
7206,2011 Maruti Swift Dzire Vdi BSIV,mumbai,3.65,sedan,manual,dealer,second-owner,red,2011,Maruti,Diesel,74200.0,Andheri East
7207,2014 Hyundai Xcent 1.1 CRDi S Option,mumbai,3.9,sedan,manual,dealer,second-owner,red,2014,Hyundai,Diesel,65165.0,Mulund West
7208,2007 Honda City GXi,mumbai,1.75,sedan,manual,dealer,second-owner,red,2007,Honda,Petrol,138000.0,Mumbai Central
7209,2010 Honda City 1.5 V MT,mumbai,3.0,sedan,manual,individual,second-owner,red,2010,Honda,Petrol,90000.0,
7210,2010 Honda City 1.5 S MT,mumbai,3.0,sedan,manual,individual,second-owner,red,2010,Honda,Petrol,62700.0,
7211,2013 Volkswagen Vento 1.6 Highline,mumbai,4.3,sedan,manual,dealer,first-owner,blue,2013,Volkswagen,Petrol,40068.0,Jogeshwari West
7212,2017 Maruti Ciaz Alpha BSIV,mumbai,7.75,sedan,manual,dealer,first-owner,blue,2017,Maruti,Petrol,22000.0,Andheri West
7213,2018 Maruti Ciaz 1.3 Alpha,mumbai,10.45,sedan,manual,dealer,first-owner,blue,2018,Maruti,Diesel,33000.0,Borivali West
7214,2014 Volkswagen Vento 1.5 TDI Comfortline,mumbai,4.65,sedan,manual,dealer,first-owner,blue,2014,Volkswagen,Diesel,58000.0,Jogeshwari East
7215,2015 Hyundai Xcent 1.2 Kappa S,mumbai,4.45,sedan,manual,dealer,first-owner,blue,2015,Hyundai,Petrol,19000.0,Andheri East
7216,2009 Hyundai Verna CRDi SX,mumbai,2.25,sedan,manual,dealer,first-owner,blue,2009,Hyundai,Diesel,88300.0,Kandivali West
7217,2007 Hyundai Accent GLE,mumbai,1.25,sedan,manual,dealer,first-owner,blue,2007,Hyundai,Petrol,603999.0,Kandivali West
7218,2012 Toyota Corolla Altis D-4D G,mumbai,5.75,sedan,manual,dealer,first-owner,blue,2012,Toyota,Diesel,98000.0,Antop Hill
7219,2012 Nissan Sunny Diesel XL,mumbai,3.15,sedan,manual,dealer,first-owner,blue,2012,Nissan,Diesel,61000.0,Borivali West
7220,2011 Volkswagen Vento Diesel Highline,mumbai,3.28,sedan,manual,dealer,first-owner,blue,2011,Volkswagen,Diesel,74512.0,Andheri East
7221,2017 Volkswagen Ameo 1.2 MPI Highline 16 Alloy,mumbai,5.35,sedan,manual,dealer,first-owner,blue,2017,Volkswagen,Petrol,19000.0,Borivali West
7222,2013 Honda Amaze EX i-Vtech,mumbai,3.44,sedan,manual,dealer,first-owner,blue,2013,Honda,Petrol,45500.0,Andheri West
7223,2013 Honda Amaze EX i-Vtech,mumbai,3.45,sedan,manual,dealer,first-owner,blue,2013,Honda,Petrol,45000.0,Andheri West
7224,2014 Tata Zest Quadrajet 1.3 XT,mumbai,3.85,sedan,manual,dealer,first-owner,blue,2014,Tata,Diesel,66000.0,Andheri West
7225,2012 Maruti Swift Dzire VDI,mumbai,4.75,sedan,manual,dealer,first-owner,blue,2012,Maruti,Diesel,54000.0,Borivali West
7226,2014 Tata Zest Revotron 1.2 XT,mumbai,3.45,sedan,manual,dealer,first-owner,blue,2014,Tata,Petrol,45000.0,Andheri West
7227,2017 Maruti Swift Dzire Vdi BSIV,mumbai,7.4,sedan,manual,dealer,first-owner,blue,2017,Maruti,Diesel,29000.0,Navi Mumbai
7228,2008 Honda City GXi,mumbai,1.75,sedan,manual,dealer,first-owner,blue,2008,Honda,Petrol,45000.0,Borivali West
7229,2018 Maruti Swift Dzire VDI,mumbai,7.2,sedan,manual,individual,first-owner,blue,2018,Maruti,Diesel,28000.0,
7230,2016 Volkswagen Ameo 1.2 MPI Highline 16 Alloy,mumbai,6.01,sedan,manual,individual,first-owner,blue,2016,Volkswagen,Petrol,26500.0,
7231,2013 Maruti Swift Dzire VXI,mumbai,4.19,sedan,manual,dealer,second-owner,blue,2013,Maruti,Petrol,33500.0,Antop Hill
7232,2013 Nissan Sunny XV,mumbai,3.59,sedan,manual,dealer,second-owner,blue,2013,Nissan,Petrol,33848.0,Thane West
7233,2014 Hyundai Verna 1.4 VTVT,mumbai,4.5,sedan,manual,dealer,second-owner,blue,2014,Hyundai,Petrol,53552.0,Kandivali West
7234,2014 Hyundai Verna 1.6 SX VTVT (O),mumbai,5.95,sedan,manual,dealer,second-owner,blue,2014,Hyundai,Petrol,12412.0,Chembur East
7235,2015 Volkswagen Vento 1.6 Comfortline BSIV,mumbai,4.75,sedan,manual,dealer,second-owner,blue,2015,Volkswagen,Petrol,27000.0,Bazargate
7236,2007 Honda Civic 1.8 V MT,mumbai,1.7,sedan,manual,individual,second-owner,blue,2007,Honda,Petrol,53000.0,
7237,2011 Maruti Swift Dzire VDi,mumbai,4.15,sedan,manual,individual,second-owner,blue,2011,Maruti,Diesel,120000.0,
7238,2010 Maruti Swift Dzire VXi,mumbai,2.15,sedan,manual,dealer,third-owner-or-more,blue,2010,Maruti,Petrol,68000.0,Mira Road West
7239,2005 Maruti Esteem Lxi,mumbai,0.5,sedan,manual,individual,third-owner-or-more,blue,2005,Maruti,Petrol,78900.0,
7240,2013 Maruti Swift Dzire VDi,mumbai,4.49,sedan,manual,dealer,first-owner,black,2013,Maruti,Diesel,44000.0,Borivali West
7241,2009 Skoda Laura Ambiente 2.0 TDI CR MT,mumbai,2.99,sedan,manual,dealer,first-owner,black,2009,Skoda,Diesel,67466.0,nerul
7242,2016 Honda City i VTEC SV,mumbai,6.75,sedan,manual,dealer,first-owner,black,2016,Honda,Petrol,21000.0,Malad
7243,2013 Hyundai Verna 1.6 CRDI SX Option,mumbai,5.0,sedan,manual,dealer,first-owner,black,2013,Hyundai,Diesel,80000.0,Kalyan (W)
7244,2012 Toyota Etios G,mumbai,3.45,sedan,manual,dealer,first-owner,black,2012,Toyota,Petrol,25000.0,Andheri East
7245,2015 Hyundai Verna S,mumbai,6.85,sedan,manual,dealer,first-owner,black,2015,Hyundai,Petrol,27000.0,Thane West
7246,2013 Hyundai Verna 1.6 SX VTVT,mumbai,4.4,sedan,manual,dealer,first-owner,black,2013,Hyundai,Petrol,68679.0,Thane West
7247,2014 Honda City i DTEC V,mumbai,5.99,sedan,manual,dealer,first-owner,black,2014,Honda,Diesel,44074.0,Thane West
7248,2016 Maruti Ciaz VXi Plus,mumbai,6.35,sedan,manual,dealer,first-owner,black,2016,Maruti,Petrol,31005.0,Malad West
7249,2015 Honda Amaze S i-VTEC,mumbai,4.65,sedan,manual,dealer,first-owner,black,2015,Honda,Petrol,30500.0,Andheri East
7250,2013 Hyundai Verna 1.6 SX VTVT,mumbai,5.45,sedan,manual,dealer,first-owner,black,2013,Hyundai,Petrol,33800.0,Andheri East
7251,2012 Volkswagen Jetta 2.0 TDI Comfortline,mumbai,5.25,sedan,manual,dealer,first-owner,black,2012,Volkswagen,Diesel,92000.0,Kandivali West
7252,2013 Honda Amaze S i-DTEC,mumbai,3.75,sedan,manual,dealer,first-owner,black,2013,Honda,Diesel,64000.0,Bazargate
7253,2017 Mercedes-Benz E-Class 220 CDI,mumbai,44.99,sedan,manual,dealer,first-owner,black,2017,Mercedes-Benz,Diesel,24000.0,Bandra West
7254,2013 Skoda Rapid 1.6 MPI Elegance,mumbai,3.5,sedan,manual,dealer,first-owner,black,2013,Skoda,Petrol,59000.0,Borivali
7255,2013 Honda City 1.5 S MT,mumbai,4.25,sedan,manual,dealer,first-owner,black,2013,Honda,Petrol,62000.0,Borivali
7256,2007 Maruti SX4 Vxi BSIII,mumbai,1.88,sedan,manual,dealer,first-owner,black,2007,Maruti,Petrol,78295.0,Andheri East
7257,2017 Honda City i VTEC SV,mumbai,7.65,sedan,manual,dealer,first-owner,black,2017,Honda,Petrol,18341.0,Thane West
7258,2014 Honda City i-VTEC SV,mumbai,6.0,sedan,manual,dealer,first-owner,black,2014,Honda,Petrol,75000.0,Borivali West
7259,2016 Hyundai Elantra SX,mumbai,13.5,sedan,manual,individual,first-owner,black,2016,Hyundai,Petrol,23000.0,
7260,2008 Maruti SX4 Zxi BSIII,mumbai,1.85,sedan,manual,individual,first-owner,black,2008,Maruti,Petrol,50000.0,
7261,2007 Maruti SX4 Zxi BSIII,mumbai,2.85,sedan,manual,individual,first-owner,black,2007,Maruti,Petrol,110000.0,
7262,2015 Skoda Superb Style 1.8 TSI MT,mumbai,7.9,sedan,manual,dealer,second-owner,black,2015,Skoda,Petrol,28000.0,Andheri East
7263,2013 Skoda Rapid 1.6 MPI Elegance,mumbai,3.45,sedan,manual,dealer,second-owner,black,2013,Skoda,Petrol,59000.0,Borivali West
7264,2011 Toyota Etios G,mumbai,2.95,sedan,manual,dealer,second-owner,black,2011,Toyota,Petrol,31000.0,Andheri East
7265,2011 Hyundai Verna 1.6 SX VTVT,mumbai,3.85,sedan,manual,dealer,second-owner,black,2011,Hyundai,Petrol,38000.0,Andheri West
7266,2011 Honda City V MT,mumbai,3.45,sedan,manual,dealer,second-owner,black,2011,Honda,Petrol,84000.0,Kopar Khairne
7267,2012 Skoda Rapid 1.6 TDI Ambition,mumbai,2.99,sedan,manual,dealer,second-owner,black,2012,Skoda,Diesel,75000.0,Andheri West
7268,2008 Maruti Swift Dzire VXi,mumbai,2.31,sedan,manual,dealer,second-owner,black,2008,Maruti,Petrol,69000.0,Borivali West
7269,2008 Hyundai Verna Xi (Petrol),mumbai,1.8,sedan,manual,individual,second-owner,black,2008,Hyundai,Petrol,50000.0,
7270,2009 Honda Civic 1.8 V MT,mumbai,2.75,sedan,manual,individual,second-owner,black,2009,Honda,Petrol,59000.0,
7271,2007 Honda City GXi,mumbai,1.5,sedan,manual,individual,second-owner,black,2007,Honda,Petrol,110000.0,
7272,2007 Honda City GXi,mumbai,1.5,sedan,manual,individual,second-owner,black,2007,Honda,Petrol,110000.0,
7273,2008 Honda Civic 1.8 V MT,mumbai,1.95,sedan,manual,dealer,third-owner-or-more,black,2008,Honda,Petrol,87399.0,Andheri West
7274,2011 Volkswagen Vento Petrol Highline,mumbai,3.2,sedan,manual,individual,third-owner-or-more,black,2011,Volkswagen,Petrol,68000.0,
7275,2006 Maruti Baleno Vxi - BSIII,mumbai,0.8,sedan,manual,individual,third-owner-or-more,black,2006,Maruti,Petrol,110000.0,
7276,2020 Hyundai Aura S,mumbai,8.01,sedan,manual,dealer,unregistered,brown,2020,Hyundai,Petrol,1001.0,Vileeparle
7277,2017 Maruti Ciaz Alpha 1.5,mumbai,8.5,sedan,manual,dealer,first-owner,brown,2017,Maruti,Diesel,6400.0,Andheri East
7278,2016 Honda City V MT,mumbai,6.5,sedan,manual,dealer,first-owner,brown,2016,Honda,Petrol,56000.0,Chembur
7279,2017 Maruti Ciaz ZDi Plus SHVS,mumbai,7.41,sedan,manual,dealer,first-owner,brown,2017,Maruti,Diesel,67000.0,Jogeshwari East
7280,2012 Honda City S,mumbai,4.25,sedan,manual,dealer,first-owner,brown,2012,Honda,Petrol,49000.0,Mira Road West
7281,2015 Honda City 1.5 V MT,mumbai,6.35,sedan,manual,dealer,first-owner,brown,2015,Honda,Petrol,45905.0,Kandivali West
7282,2016 Honda City i VTEC SV,mumbai,6.28,sedan,manual,dealer,first-owner,brown,2016,Honda,Petrol,35000.0,Chakala Midc
7283,2013 Honda City V MT,mumbai,4.45,sedan,manual,dealer,first-owner,brown,2013,Honda,Petrol,53000.0,Mira Road West
7284,2016 Maruti Ciaz VDI SHVS,mumbai,6.28,sedan,manual,dealer,first-owner,brown,2016,Maruti,Diesel,41000.0,Chakala Midc
7285,2015 Maruti Ciaz ZXi,mumbai,6.35,sedan,manual,dealer,first-owner,brown,2015,Maruti,Petrol,36681.0,Jogeshwari West
7286,2016 Maruti Ciaz VXi Plus,mumbai,6.75,sedan,manual,dealer,first-owner,brown,2016,Maruti,Petrol,8123.0,Thane West
7287,2012 Honda City 1.5 V MT,mumbai,4.25,sedan,manual,dealer,first-owner,brown,2012,Honda,Petrol,75000.0,Andheri
7288,2012 Tata Indigo eLX BS IV,mumbai,2.45,sedan,manual,dealer,first-owner,brown,2012,Tata,Diesel,74000.0,Andheri
7289,2013 Honda City 1.5 V MT,mumbai,4.4,sedan,manual,dealer,first-owner,brown,2013,Honda,Petrol,83000.0,Mira Road West
7290,2017 Maruti Ciaz ZDi Plus SHVS,mumbai,7.71,sedan,manual,dealer,first-owner,brown,2017,Maruti,Diesel,67000.0,Andheri East
7291,2016 Honda City i VTEC SV,mumbai,6.75,sedan,manual,dealer,first-owner,brown,2016,Honda,Petrol,21100.0,Andheri West
7292,2015 Honda City i DTEC SV,mumbai,6.3,sedan,manual,dealer,first-owner,brown,2015,Honda,Diesel,59000.0,Borivali
7293,2018 Maruti Ciaz Zeta,mumbai,8.39,sedan,manual,dealer,first-owner,brown,2018,Maruti,Petrol,31000.0,Borivali West
7294,2016 Honda City i VTEC VX,mumbai,7.45,sedan,manual,dealer,first-owner,brown,2016,Honda,Petrol,32000.0,Bandra West
7295,2011 Honda City 1.5 V MT,mumbai,3.65,sedan,manual,dealer,first-owner,brown,2011,Honda,Petrol,45000.0,Mulund West
7296,2016 Maruti Swift Dzire VDI,mumbai,5.8,sedan,manual,dealer,first-owner,brown,2016,Maruti,Diesel,101000.0,Andheri East
7297,2016 Honda Amaze S i-Vtech,mumbai,4.55,sedan,manual,individual,first-owner,brown,2016,Honda,Petrol,25000.0,
7298,2011 Tata Manza Aura (ABS) Quadrajet,mumbai,2.5,sedan,manual,individual,first-owner,brown,2011,Tata,Diesel,40000.0,
7299,2016 Maruti Ciaz VXi Plus,mumbai,6.5,sedan,manual,individual,first-owner,brown,2016,Maruti,Petrol,8000.0,
7300,2011 Honda City 1.5 S MT,mumbai,3.5,sedan,manual,dealer,second-owner,brown,2011,Honda,Petrol,62736.0,Vasai (E)
7301,2008 Hyundai Verna CRDi SX ABS,mumbai,2.05,sedan,manual,dealer,second-owner,brown,2008,Hyundai,Diesel,74000.0,Kandivali West
7302,2012 Volkswagen Jetta 2.0L TDI Comfortline,mumbai,4.0,sedan,manual,dealer,second-owner,brown,2012,Volkswagen,Diesel,72000.0,Borivali
7303,2011 Fiat Linea Emotion,mumbai,2.0,sedan,manual,individual,second-owner,brown,2011,Fiat,Petrol,60000.0,
7304,2013 Mercedes-Benz E-Class E 200 CGI,mumbai,12.0,sedan,manual,individual,second-owner,brown,2013,Mercedes-Benz,Petrol,40000.0,
7305,2010 Fiat Linea Emotion Pack,mumbai,2.25,sedan,manual,individual,second-owner,brown,2010,Fiat,Petrol,68097.0,
7306,2013 Skoda Octavia Ambition 2.0 TDI MT,mumbai,13.51,sedan,manual,individual,second-owner,brown,2013,Skoda,Diesel,70000.0,
7307,2006 Hyundai Verna XXi (Petrol),mumbai,1.65,sedan,manual,individual,second-owner,brown,2006,Hyundai,Petrol,71970.0,
7308,2012 Maruti Swift Dzire VXi,mumbai,3.6,sedan,manual,dealer,second-owner,orange,2012,Maruti,Petrol,27500.0,Sanpada
7309,2006 Toyota Corolla Executive (HE),mumbai,2.15,sedan,manual,individual,first-owner,green,2006,Toyota,Petrol,110000.0,
7310,2009 Hyundai Verna CRDi SX,mumbai,2.25,sedan,manual,dealer,first-owner,violet,2009,Hyundai,Diesel,88300.0,Borivali West
7311,2012 Hyundai Verna SX Diesel,mumbai,4.5,sedan,manual,dealer,second-owner,violet,2012,Hyundai,Diesel,115000.0,Kalwa
7312,2002 Mitsubishi Lancer 1.5 XLi,mumbai,1.0,sedan,manual,dealer,second-owner,yellow,2002,Mitsubishi,Petrol,70000.0,Mulund West
7313,2009 Maruti Swift Dzire 1.2 Vxi BSIV,mumbai,2.9,sedan,manual,individual,first-owner,gold,2009,Maruti,Petrol,40000.0,
7314,2006 Honda City GXi,mumbai,1.5,sedan,manual,individual,second-owner,gold,2006,Honda,Petrol,51065.0,
7315,2008 Mahindra Renault Logan 1.5 DLE Diesel,mumbai,1.85,sedan,manual,individual,third-owner-or-more,gold,2008,Mahindra,Diesel,155000.0,
7316,2020 Maruti Wagon R LXI,mumbai,5.8,hatchback,manual,dealer,unregistered,white,2020,Maruti,Petrol,1001.0,Vileeparle
7317,2020 Volkswagen Polo 1.0 TSI Highline Plus,mumbai,11.07,hatchback,manual,dealer,unregistered,white,2020,Volkswagen,Petrol,1001.0,Vileeparle
7318,2020 Maruti S-Presso VXI Plus,mumbai,5.46,hatchback,manual,dealer,unregistered,white,2020,Maruti,Petrol,1001.0,Vileeparle
7319,2020 Maruti Celerio VXI,mumbai,6.44,hatchback,manual,dealer,unregistered,white,2020,Maruti,Petrol,10001.0,Vileeparle
7320,2020 Maruti Wagon R LXI Opt,mumbai,5.8,hatchback,manual,dealer,unregistered,white,2020,Maruti,Petrol,1001.0,Vileeparle
7321,2014 Hyundai Grand i10 Sportz,mumbai,4.11,hatchback,manual,dealer,first-owner,white,2014,Hyundai,Petrol,49000.0,Borivali West
7322,2018 Renault KWID RXL,mumbai,3.51,hatchback,manual,dealer,first-owner,white,2018,Renault,Petrol,15000.0,Borivali West
7323,2011 Hyundai Grand i10 Sportz 1.2,mumbai,2.65,hatchback,manual,dealer,first-owner,white,2011,Hyundai,Petrol,66381.0,Jogeshwari West
7324,2017 Maruti Swift VXI,mumbai,5.45,hatchback,manual,dealer,first-owner,white,2017,Maruti,Petrol,14000.0,Borivali West
7325,2019 Maruti Ignis 1.2 Alpha BSIV,mumbai,5.75,hatchback,manual,dealer,first-owner,white,2019,Maruti,Petrol,7000.0,Kandivali West
7326,2013 Hyundai i20 Sportz 1.4 CRDi,mumbai,3.99,hatchback,manual,dealer,first-owner,white,2013,Hyundai,Diesel,64250.0,Thane West
7327,2018 Honda Jazz 1.5 E i DTEC,mumbai,6.5,hatchback,manual,dealer,first-owner,white,2018,Honda,Diesel,25000.0,Borivali West
7328,2014 Maruti Alto K10 VXI,mumbai,2.75,hatchback,manual,dealer,first-owner,white,2014,Maruti,Petrol,52000.0,Thane West
7329,2016 Honda Jazz 1.5 V i DTEC,mumbai,5.45,hatchback,manual,dealer,first-owner,white,2016,Honda,Diesel,90000.0,Antop Hill
7330,2018 Maruti Baleno 1.2 Zeta,mumbai,7.0,hatchback,manual,dealer,first-owner,white,2018,Maruti,Petrol,14551.0,Vitthalwadi
7331,2012 Honda Brio S MT,mumbai,2.85,hatchback,manual,dealer,first-owner,white,2012,Honda,Petrol,58000.0,Andheri East
7332,2015 Maruti Swift VDI,mumbai,5.65,hatchback,manual,dealer,first-owner,white,2015,Maruti,Diesel,31000.0,Thane West
7333,2020 Hyundai Santro Sportz,mumbai,5.75,hatchback,manual,dealer,first-owner,white,2020,Hyundai,Petrol,1880.0,Vitthalwadi
7334,2016 Hyundai EON Magna Plus,mumbai,3.65,hatchback,manual,dealer,first-owner,white,2016,Hyundai,Petrol,1100.0,Matunga
7335,2014 Volkswagen Polo 1.2 MPI Comfortline,mumbai,4.1,hatchback,manual,dealer,first-owner,white,2014,Volkswagen,Petrol,37468.0,Vasai (E)
7336,2013 Maruti Wagon R LXI,mumbai,3.25,hatchback,manual,dealer,first-owner,white,2013,Maruti,Petrol,46250.0,Borivali West
7337,2015 Maruti Swift LDI BSIV,mumbai,5.11,hatchback,manual,dealer,first-owner,white,2015,Maruti,Diesel,62000.0,Kandivali West
7338,2012 Honda Brio S MT,mumbai,2.65,hatchback,manual,dealer,first-owner,white,2012,Honda,Petrol,62000.0,Bazargate
7339,2015 Maruti Alto K10 VXI,mumbai,2.7,hatchback,manual,dealer,first-owner,white,2015,Maruti,Petrol,51000.0,Malad West
7340,2017 Maruti Celerio ZXI,mumbai,4.15,hatchback,manual,individual,first-owner,white,2017,Maruti,Petrol,60000.0,
7341,2015 Hyundai EON Sportz,mumbai,2.35,hatchback,manual,individual,first-owner,white,2015,Hyundai,Petrol,2900.0,
7342,2019 Maruti Alto K10 VXI,mumbai,3.75,hatchback,manual,individual,first-owner,white,2019,Maruti,Petrol,6000.0,
